data_venda,cliente,produto,quantidade,forma_pagamento,preco_unitario,valor_total,categoria
2024-02-27 03:00:00,Cliente 113,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-04-23 11:00:00,Cliente 128,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-01-04 17:00:00,Cliente 62,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-04-24 09:00:00,Cliente 38,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-05-21 03:00:00,Cliente 195,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-05-15 09:00:00,Cliente 166,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-01-23 11:00:00,Cliente 195,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-04-25 19:00:00,Cliente 61,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-02-06 04:00:00,Cliente 129,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-02 16:00:00,Cliente 173,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-01-31 19:00:00,Cliente 156,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-03-22 02:00:00,Cliente 149,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-04-16 05:00:00,Cliente 122,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-05-05 06:00:00,Cliente 110,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-05-14 00:00:00,Cliente 13,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-02-21 00:00:00,Cliente 155,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-02-08 16:00:00,Cliente 100,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-03-25 20:00:00,Cliente 135,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-04-14 12:00:00,Cliente 22,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-04-25 19:00:00,Cliente 74,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-04-26 15:00:00,Cliente 181,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-02-08 12:00:00,Cliente 132,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-05-03 04:00:00,Cliente 23,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-03-06 21:00:00,Cliente 119,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-05-30 18:00:00,Cliente 70,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-05-18 12:00:00,Cliente 84,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-01-17 05:00:00,Cliente 101,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-03-08 09:00:00,Cliente 84,Milkshake,2,Pix,12.0,24.0,Bebida
2024-05-02 02:00:00,Cliente 161,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-01-11 15:00:00,Cliente 28,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-01-30 12:00:00,Cliente 136,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-03-17 14:00:00,Cliente 1,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-03-22 00:00:00,Cliente 165,Açaí 500ml,1,Cartão Débito,15.0,15.0,Açaí
2024-04-14 01:00:00,Cliente 63,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-01-01 09:00:00,Cliente 22,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-04-29 15:00:00,Cliente 70,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-02-03 05:00:00,Cliente 125,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-05-18 01:00:00,Cliente 149,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-05-18 10:00:00,Cliente 96,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-02-06 12:00:00,Cliente 163,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-02-12 20:00:00,Cliente 79,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-05-12 22:00:00,Cliente 5,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-12 07:00:00,Cliente 60,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-03-17 00:00:00,Cliente 120,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-01-16 13:00:00,Cliente 46,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-05-10 16:00:00,Cliente 178,Açaí 500ml,1,Cartão Débito,15.0,15.0,Açaí
2024-04-01 09:00:00,Cliente 176,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-01-10 07:00:00,Cliente 134,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-02-22 14:00:00,Cliente 56,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-04-02 16:00:00,Cliente 110,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-03-16 02:00:00,Cliente 187,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-02-05 12:00:00,Cliente 157,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-05-19 17:00:00,Cliente 199,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-01-03 14:00:00,Cliente 104,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-02-21 16:00:00,Cliente 77,Milkshake,2,Pix,12.0,24.0,Bebida
2024-04-29 18:00:00,Cliente 146,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-04-28 10:00:00,Cliente 2,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-01-29 16:00:00,Cliente 8,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-03-02 20:00:00,Cliente 75,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-03-09 01:00:00,Cliente 182,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-03-30 16:00:00,Cliente 125,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-05-12 02:00:00,Cliente 38,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-01-22 06:00:00,Cliente 176,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-01-17 00:00:00,Cliente 27,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-01-17 20:00:00,Cliente 20,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-04-29 14:00:00,Cliente 140,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-22 13:00:00,Cliente 43,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-01-20 19:00:00,Cliente 189,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-03-24 08:00:00,Cliente 31,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-04-24 20:00:00,Cliente 91,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-03-10 12:00:00,Cliente 61,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-03-19 21:00:00,Cliente 195,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-04-27 10:00:00,Cliente 109,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-03-01 20:00:00,Cliente 91,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-05-08 22:00:00,Cliente 163,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-05-06 20:00:00,Cliente 95,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-05-31 12:00:00,Cliente 143,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-04-23 12:00:00,Cliente 144,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-30 17:00:00,Cliente 13,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-05-27 01:00:00,Cliente 113,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-01-04 10:00:00,Cliente 35,Milkshake,3,Pix,12.0,36.0,Bebida
2024-02-18 16:00:00,Cliente 187,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-05-11 12:00:00,Cliente 149,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-05-11 05:00:00,Cliente 182,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-04-14 08:00:00,Cliente 158,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-03-20 05:00:00,Cliente 48,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-03-26 08:00:00,Cliente 35,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-01-03 02:00:00,Cliente 86,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-01-29 12:00:00,Cliente 166,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-01-30 20:00:00,Cliente 159,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-03-02 05:00:00,Cliente 152,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-01-19 16:00:00,Cliente 114,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-02-06 16:00:00,Cliente 177,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-01-21 07:00:00,Cliente 100,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-03-16 23:00:00,Cliente 160,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-03-27 17:00:00,Cliente 183,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-05-22 11:00:00,Cliente 186,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-03-30 06:00:00,Cliente 99,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-05-10 23:00:00,Cliente 3,Açaí 500ml,1,Cartão Débito,15.0,15.0,Açaí
2024-03-06 14:00:00,Cliente 197,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-04-01 17:00:00,Cliente 85,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-01-11 09:00:00,Cliente 125,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-29 01:00:00,Cliente 138,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-01-19 05:00:00,Cliente 83,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-03-31 05:00:00,Cliente 25,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-02-02 02:00:00,Cliente 68,Milkshake,2,Pix,12.0,24.0,Bebida
2024-05-20 17:00:00,Cliente 61,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-01-12 03:00:00,Cliente 29,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-03-23 16:00:00,Cliente 127,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-02-14 21:00:00,Cliente 19,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-01-10 19:00:00,Cliente 171,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-17 04:00:00,Cliente 194,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-05-06 13:00:00,Cliente 74,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-02-01 18:00:00,Cliente 61,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-03-18 00:00:00,Cliente 171,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-04-12 00:00:00,Cliente 153,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-26 23:00:00,Cliente 20,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-04-27 06:00:00,Cliente 48,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-05-20 14:00:00,Cliente 87,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-05-03 14:00:00,Cliente 152,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-05-16 14:00:00,Cliente 139,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-02-22 04:00:00,Cliente 110,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-04-30 20:00:00,Cliente 183,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-01-25 01:00:00,Cliente 28,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-03-29 10:00:00,Cliente 197,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-01-19 02:00:00,Cliente 191,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-03-30 14:00:00,Cliente 59,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-05-25 13:00:00,Cliente 133,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-02-01 19:00:00,Cliente 51,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-04-26 01:00:00,Cliente 149,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-04-28 21:00:00,Cliente 12,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-02-25 09:00:00,Cliente 50,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-03-30 09:00:00,Cliente 132,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-04-28 13:00:00,Cliente 113,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-02-26 14:00:00,Cliente 170,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-05-01 02:00:00,Cliente 166,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-04-13 10:00:00,Cliente 153,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-01-19 14:00:00,Cliente 14,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-03-25 01:00:00,Cliente 32,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-02-25 11:00:00,Cliente 139,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-01-11 08:00:00,Cliente 189,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-01-07 21:00:00,Cliente 146,Milkshake,1,Pix,12.0,12.0,Bebida
2024-05-28 00:00:00,Cliente 155,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-05-06 07:00:00,Cliente 55,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-02-26 14:00:00,Cliente 182,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-02-12 11:00:00,Cliente 120,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-01-23 13:00:00,Cliente 75,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-02-01 14:00:00,Cliente 21,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-05-12 09:00:00,Cliente 172,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-05-31 10:00:00,Cliente 133,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-03-29 16:00:00,Cliente 87,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-03-31 20:00:00,Cliente 169,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-02-03 04:00:00,Cliente 59,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-05-02 19:00:00,Cliente 89,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-01-06 17:00:00,Cliente 182,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-04-02 23:00:00,Cliente 150,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-05-24 16:00:00,Cliente 83,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-02-26 09:00:00,Cliente 65,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-04-28 00:00:00,Cliente 64,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-05-29 03:00:00,Cliente 71,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-03-19 03:00:00,Cliente 4,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-05-06 07:00:00,Cliente 193,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-01-03 20:00:00,Cliente 143,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-04-18 01:00:00,Cliente 104,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-03-28 12:00:00,Cliente 150,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-03-02 09:00:00,Cliente 175,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-01-09 12:00:00,Cliente 93,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-03-31 13:00:00,Cliente 174,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-01-02 18:00:00,Cliente 142,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-03-20 10:00:00,Cliente 178,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-03-30 22:00:00,Cliente 148,Banana Split,3,Dinheiro,18.0,54.0,Sobremesa
2024-02-01 16:00:00,Cliente 178,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-05-15 14:00:00,Cliente 112,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-04-30 15:00:00,Cliente 161,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-03-30 06:00:00,Cliente 119,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-03-24 02:00:00,Cliente 59,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-05-23 13:00:00,Cliente 43,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-03-21 15:00:00,Cliente 12,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-05-29 15:00:00,Cliente 40,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-02-07 11:00:00,Cliente 118,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-01-15 23:00:00,Cliente 20,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-05-02 19:00:00,Cliente 166,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-03-12 15:00:00,Cliente 131,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-01-12 16:00:00,Cliente 156,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-05-16 02:00:00,Cliente 184,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-03-19 15:00:00,Cliente 90,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-05-16 02:00:00,Cliente 94,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-01-28 18:00:00,Cliente 13,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-01-04 20:00:00,Cliente 66,Milkshake,2,Pix,12.0,24.0,Bebida
2024-01-28 23:00:00,Cliente 37,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-03-23 01:00:00,Cliente 177,Milkshake,1,Pix,12.0,12.0,Bebida
2024-01-03 12:00:00,Cliente 66,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-04-21 17:00:00,Cliente 36,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-05-10 02:00:00,Cliente 182,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-05-24 18:00:00,Cliente 26,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-02-12 20:00:00,Cliente 75,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-03-03 01:00:00,Cliente 200,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-01-26 03:00:00,Cliente 108,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-01-29 09:00:00,Cliente 168,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-04-17 13:00:00,Cliente 43,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-02-29 12:00:00,Cliente 150,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-04-30 05:00:00,Cliente 148,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-05-29 08:00:00,Cliente 8,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-04-22 04:00:00,Cliente 29,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-04-05 00:00:00,Cliente 40,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-01-22 19:00:00,Cliente 158,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-04-09 17:00:00,Cliente 128,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-05-09 21:00:00,Cliente 84,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-04-18 01:00:00,Cliente 116,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-03-23 00:00:00,Cliente 183,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-02-15 21:00:00,Cliente 144,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-03-14 01:00:00,Cliente 174,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-03-17 12:00:00,Cliente 62,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-05-11 00:00:00,Cliente 7,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-04-28 09:00:00,Cliente 45,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-04-05 16:00:00,Cliente 187,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-03-28 06:00:00,Cliente 184,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-02-17 16:00:00,Cliente 176,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-04-04 05:00:00,Cliente 155,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-04-05 06:00:00,Cliente 181,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-02-14 23:00:00,Cliente 88,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-09 21:00:00,Cliente 73,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-01-05 10:00:00,Cliente 163,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-04-29 22:00:00,Cliente 179,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-01-02 23:00:00,Cliente 37,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-05-31 20:00:00,Cliente 119,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-01-15 00:00:00,Cliente 57,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-02-13 17:00:00,Cliente 8,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-04-28 19:00:00,Cliente 95,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-02-23 08:00:00,Cliente 117,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-03-26 15:00:00,Cliente 110,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-27 00:00:00,Cliente 20,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-03-19 18:00:00,Cliente 124,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-02-23 04:00:00,Cliente 53,Milkshake,2,Pix,12.0,24.0,Bebida
2024-03-12 11:00:00,Cliente 119,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-04-25 06:00:00,Cliente 12,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-01-13 14:00:00,Cliente 177,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-01-27 14:00:00,Cliente 17,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-01-03 07:00:00,Cliente 64,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-01-31 05:00:00,Cliente 42,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-01-22 21:00:00,Cliente 94,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-20 17:00:00,Cliente 157,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-02 03:00:00,Cliente 147,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-03-29 13:00:00,Cliente 11,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-05-16 23:00:00,Cliente 98,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-05-24 01:00:00,Cliente 178,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-01-16 04:00:00,Cliente 71,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-04-23 01:00:00,Cliente 108,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-01-22 21:00:00,Cliente 58,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-04-24 10:00:00,Cliente 34,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-02-25 15:00:00,Cliente 20,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-02-06 18:00:00,Cliente 50,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-02-12 22:00:00,Cliente 102,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-02-12 18:00:00,Cliente 138,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-03-09 14:00:00,Cliente 160,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-02-08 06:00:00,Cliente 52,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-04-26 13:00:00,Cliente 15,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-04-10 10:00:00,Cliente 84,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-14 22:00:00,Cliente 131,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-03-04 19:00:00,Cliente 37,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-05-19 09:00:00,Cliente 126,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-05-29 01:00:00,Cliente 40,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-04-28 21:00:00,Cliente 72,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-26 02:00:00,Cliente 40,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-03-20 10:00:00,Cliente 56,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-05-08 14:00:00,Cliente 151,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-02-20 15:00:00,Cliente 104,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-03-09 22:00:00,Cliente 139,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-01-21 04:00:00,Cliente 110,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-03-27 11:00:00,Cliente 192,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-01-30 17:00:00,Cliente 136,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-02-14 06:00:00,Cliente 93,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-03-23 08:00:00,Cliente 94,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-02-24 00:00:00,Cliente 56,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-02-22 06:00:00,Cliente 60,Açaí 300ml,3,Pix,10.0,30.0,Açaí
